,形容詞,形容詞_cnt,動詞,動詞_cnt,名詞,名詞_cnt,接続詞,接続詞_cnt
4625,,,,,思惑,2,,
4626,,,,,ミリ,2,,
4627,,,,,屋内,2,,
4628,,,,,体育館,2,,
4629,,,,,駐車場,2,,
4630,,,,,松本,2,,
4631,,,,,九州,2,,
4632,,,,,在来線,2,,
4633,,,,,高速道路,2,,
4634,,,,,地平,2,,
4635,,,,,土曜日,2,,
4636,,,,,コンビニエンスストア,2,,
4637,,,,,交通手段,2,,
4638,,,,,停滞,2,,
4639,,,,,阿蘇,2,,
4640,,,,,スタイル,2,,
4641,,,,,建物,2,,
4642,,,,,搬送,2,,
4643,,,,,巡回,2,,
4644,,,,,精神的,2,,
4645,,,,,初動,2,,
4646,,,,,垂直,2,,
4647,,,,,離着陸,2,,
4648,,,,,決着,2,,
4649,,,,,損失,2,,
4650,,,,,南阿蘇村,2,,
4651,,,,,終結,2,,
4652,,,,,手のうち,2,,
4653,,,,,鹿児島県,2,,
4654,,,,,徳之島,2,,
4655,,,,,農政局,2,,
4656,,,,,協定締結,2,,
4657,,,,,著作権法,2,,
4658,,,,,二次創作活動,2,,
4659,,,,,萎縮,2,,
4660,,,,,著作物,2,,
4661,,,,,貿易障壁,2,,
4662,,,,,押し上げ,2,,
4663,,,,,田園,2,,
4664,,,,,風景,2,,
4665,,,,,判断基準,2,,
4666,,,,,零細企業,2,,
4667,,,,,農業法人,2,,
4668,,,,,無理強い,2,,
4669,,,,,通商政策,2,,
4670,,,,,鈴木,2,,
4671,,,,,戦略的価値,2,,
4672,,,,,手間,2,,
4673,,,,,関税障壁,2,,
4674,,,,,請求,2,,
4675,,,,,勉強会,2,,
4676,,,,,ウルグアイ・ラウンド,2,,
4677,,,,,都度,2,,
4678,,,,,父様,2,,
4679,,,,,農林大臣,2,,
4680,,,,,工業,2,,
4681,,,,,村岡,2,,
4682,,,,,秋田県,2,,
4683,,,,,柿沢,2,,
4684,,,,,交渉中,2,,
4685,,,,,そうだ,2,,
4686,,,,,曲解,2,,
4687,,,,,一本,2,,
4688,,,,,到達,2,,
4689,,,,,人気,2,,
4690,,,,,切り札,2,,
4691,,,,,ベルギー,2,,
4692,,,,,一堂,2,,
4693,,,,,効用,2,,
4694,,,,,農業従事者,2,,
4695,,,,,本物,2,,
4696,,,,,名称,2,,
4697,,,,,最低,2,,
4698,,,,,附属,2,,
4699,,,,,参加予定,2,,
4700,,,,,体質改善,2,,
4701,,,,,時間的,2,,
4702,,,,,猶予,2,,
4703,,,,,品質向上,2,,
4704,,,,,右顧左眄,2,,
4705,,,,,オブザーバー,2,,
4706,,,,,合意形成,2,,
4707,,,,,縮減,2,,
4708,,,,,残高,2,,
4709,,,,,預金保険機構,2,,
4710,,,,,欠損,2,,
4711,,,,,金融担当大臣,2,,
4712,,,,,激化,2,,
4713,,,,,生徒,2,,
4714,,,,,社員,2,,
4715,,,,,三歳,2,,
4716,,,,,保育園,2,,
4717,,,,,撤退,2,,
4718,,,,,首都,2,,
4719,,,,,末尾,2,,
4720,,,,,宿営,2,,
4721,,,,,キール大統領,2,,
4722,,,,,原理,2,,
4723,,,,,決算書,2,,
4724,,,,,補正,2,,
4725,,,,,国際紛争,2,,
4726,,,,,日系人,2,,
4727,,,,,現状変更,2,,
4728,,,,,外交的,2,,
4729,,,,,選挙結果,2,,
4730,,,,,国連総会,2,,
4731,,,,,ジャパン・ソサエティー,2,,
4732,,,,,私費,2,,
4733,,,,,立ち話,2,,
4734,,,,,日印,2,,
4735,,,,,原子力協定,2,,
4736,,,,,建設計画,2,,
4737,,,,,NPT,2,,
4738,,,,,戦後処理,2,,
4739,,,,,千島列島,2,,
4740,,,,,精力,2,,
4741,,,,,産前,2,,
4742,,,,,産後,2,,
4743,,,,,保険料免除,2,,
4744,,,,,長期化,2,,
4745,,,,,好況,2,,
4746,,,,,執行部,2,,
4747,,,,,今世紀,2,,
4748,,,,,一億総活躍,2,,
4749,,,,,奨学金制度,2,,
4750,,,,,iroha,2,,
4751,,,,,三六,2,,
4752,,,,,検証結果,2,,
4753,,,,,何等,2,,
4754,,,,,質問者,2,,
4755,,,,,貯蓄,2,,
4756,,,,,確定拠出年金,2,,
4757,,,,,本意,2,,
4758,,,,,みたい,2,,
4759,,,,,国民生活基礎調査,2,,
4760,,,,,年金カット法案,2,,
4761,,,,,ドン,2,,
4762,,,,,老後,2,,
4763,,,,,定年,2,,
4764,,,,,二重,2,,
4765,,,,,出発,2,,
4766,,,,,自由貿易協定,2,,
4767,,,,,祝意,2,,
4768,,,,,選挙中,2,,
4769,,,,,騒然,2,,
4770,,,,,旗手,2,,
4771,,,,,自由主義,2,,
4772,,,,,NAFTA,2,,
4773,,,,,公職,2,,
4774,,,,,コロンビア,2,,
4775,,,,,メガ,2,,
4776,,,,,国語,2,,
4777,,,,,opdivo,2,,
4778,,,,,メラノーマ,2,,
4779,,,,,希少,2,,
4780,,,,,報道機関,2,,
4781,,,,,接触,2,,
4782,,,,,近頃,2,,
4783,,,,,日夜,2,,
4784,,,,,そちら,2,,
4785,,,,,連邦議会,2,,
4786,,,,,豹変,2,,
4787,,,,,重々,2,,
4788,,,,,ノルウェー,2,,
4789,,,,,支店,2,,
4790,,,,,プロモーション,2,,
4791,,,,,販路開拓,2,,
4792,,,,,商談,2,,
4793,,,,,八社,2,,
4794,,,,,一社,2,,
4795,,,,,アフリカ大陸,2,,
4796,,,,,武力衝突,2,,
4797,,,,,柴山,2,,
4798,,,,,所見,2,,
4799,,,,,ガット,2,,
4800,,,,,ミニマムアクセス,2,,
4801,,,,,同僚,2,,
4802,,,,,公共の福祉,2,,
4803,,,,,弁護士事務所,2,,
4804,,,,,表向き,2,,
4805,,,,,無差別,2,,
4806,,,,,体裁,2,,
4807,,,,,提訴,2,,
4808,,,,,薬剤,2,,
4809,,,,,算出,2,,
4810,,,,,ときの,2,,
4811,,,,,第一歩,2,,
4812,,,,,多面,2,,
4813,,,,,営農,2,,
4814,,,,,GAP,2,,
4815,,,,,認証,2,,
4816,,,,,補助機関,2,,
4817,,,,,女王,2,,
4818,,,,,タイミング,2,,
4819,,,,,有力,2,,
4820,,,,,貿易摩擦,2,,
4821,,,,,ディーラー,2,,
4822,,,,,猪木,2,,
4823,,,,,Wall Street,2,,
4824,,,,,ブロック経済,2,,
4825,,,,,即時撤廃,2,,
4826,,,,,輸出額,2,,
4827,,,,,大平,2,,
4828,,,,,世耕,2,,
4829,,,,,論戦,2,,
4830,,,,,弱肉強食,2,,
4831,,,,,不明,2,,
4832,,,,,所得格差,2,,
4833,,,,,証左,2,,
4834,,,,,お返し,2,,
4835,,,,,江崎,2,,
4836,,,,,反感,2,,
4837,,,,,輸出産業,2,,
4838,,,,,風潮,2,,
4839,,,,,行政上,2,,
4840,,,,,検出,2,,
4841,,,,,しょうゆ,2,,
4842,,,,,抽出,2,,
4843,,,,,長崎,2,,
4844,,,,,実相,2,,
4845,,,,,大門,2,,
4846,,,,,グローバル企業,2,,
4847,,,,,打開,2,,
4848,,,,,サンフランシスコ条約,2,,
4849,,,,,SBS,2,,
4850,,,,,アジア地域,2,,
4851,,,,,ギャップ,2,,
4852,,,,,心疾患,2,,
4853,,,,,注文,2,,
4854,,,,,心臓疾患,2,,
4855,,,,,労災認定,2,,
4856,,,,,十日,2,,
4857,,,,,石井準一,2,,
4858,,,,,不自由,2,,
4859,,,,,女性自衛官,2,,
4860,,,,,労働基準監督署,2,,
4861,,,,,加藤,2,,
4862,,,,,立入,2,,
4863,,,,,事業所,2,,
4864,,,,,退職勧奨,2,,
4865,,,,,国家公務員法,2,,
4866,,,,,過大評価,2,,
4867,,,,,下関,2,,
4868,,,,,夫婦別氏,2,,
4869,,,,,プレー,2,,
4870,,,,,男子,2,,
4871,,,,,国連演説,2,,
4872,,,,,指令,2,,
4873,,,,,例外規定,2,,
4874,,,,,逐条,2,,
4875,,,,,家制度,2,,
4876,,,,,のみ,2,,
4877,,,,,ひも,2,,
4878,,,,,内閣人事局,2,,
4879,,,,,完結,2,,
4880,,,,,否決,2,,
4881,,,,,摘発,2,,
4882,,,,,合議,2,,
4883,,,,,明文的,2,,
4884,,,,,裁判所,2,,
4885,,,,,関連性,2,,
4886,,,,,夢に向かって,2,,
4887,,,,,不確実性,2,,
4888,,,,,重複,2,,
4889,,,,,円借款,2,,
4890,,,,,生鮮食料品,2,,
4891,,,,,下落,2,,
4892,,,,,インフレ,2,,
4893,,,,,日銀,2,,
4894,,,,,イン,2,,
4895,,,,,ある日,2,,
4896,,,,,被災者生活再建支援法,2,,
4897,,,,,内閣支持率,2,,
4898,,,,,生活意識,2,,
4899,,,,,裕福,2,,
4900,,,,,衝撃,2,,
4901,,,,,あっせん,2,,
4902,,,,,不同意,2,,
4903,,,,,宮崎,2,,
4904,,,,,不公平,2,,
4905,,,,,社会保障と税の一体改革,2,,
4906,,,,,社会参加,2,,
4907,,,,,空中給油訓練,2,,
4908,,,,,陸地,2,,
4909,,,,,究明,2,,
4910,,,,,字形,2,,
4911,,,,,義務教育,2,,
4912,,,,,憲法調査会,2,,
4913,,,,,発議,2,,
4914,,,,,ギャンブル依存症,2,,
4915,,,,,ギャンブル,2,,
4916,,,,,駐留軍,2,,
4917,,,,,ある時,2,,
4918,,,,,西村,2,,
4919,,,,,日加,2,,
4920,,,,,過信,2,,
4921,,,,,報復,2,,
4922,,,,,御苦労,2,,
4923,,,,,感銘,2,,
4924,,,,,にぎわい,2,,
4925,,,,,物的,2,,
4926,,,,,日本代表,2,,
4927,,,,,下村,2,,
4928,,,,,自動運転技術,2,,
4929,,,,,安全運転サポート車,2,,
4930,,,,,常々,2,,
4931,,,,,プラカード,2,,
4932,,,,,真面目,2,,
4933,,,,,本当,2,,
4934,,,,,見積もり,2,,
4935,,,,,悪口,2,,
4936,,,,,申しわけ,2,,
4937,,,,,退位,2,,
4938,,,,,皇太子,2,,
4939,,,,,傾聴,2,,
4940,,,,,皇室典範,2,,
4941,,,,,男系,2,,
4942,,,,,本年度,2,,
4943,,,,,組織的,2,,
4944,,,,,辞書,2,,
4945,,,,,宗教法人,2,,
4946,,,,,テロ集団,2,,
4947,,,,,刑事局,2,,
4948,,,,,東京条約,2,,
4949,,,,,機内,2,,
4950,,,,,化学,2,,
4951,,,,,プラットホーム,2,,
4952,,,,,コンセンサス,2,,
4953,,,,,薬物,2,,
4954,,,,,密売,2,,
4955,,,,,刑事,2,,
4956,,,,,新型,2,,
4957,,,,,推定,2,,
4958,,,,,誇示,2,,
4959,,,,,サリン,2,,
4960,,,,,Ballistic Missile Defense,2,,
4961,,,,,四国新幹線,2,,
4962,,,,,開業,2,,
4963,,,,,敦賀,2,,
4964,,,,,強引,2,,
4965,,,,,西側諸国,2,,
4966,,,,,UAE,2,,
4967,,,,,イスラエル,2,,
4968,,,,,中東諸国,2,,
4969,,,,,下問,2,,
4970,,,,,化学兵器禁止機関,2,,
4971,,,,,石関,2,,
4972,,,,,三社,2,,
4973,,,,,模糊,2,,
4974,,,,,供述,2,,
4975,,,,,端的,2,,
4976,,,,,実験,2,,
4977,,,,,悪の枢軸,2,,
4978,,,,,カーター,2,,
4979,,,,,黒鉛,2,,
4980,,,,,減速,2,,
4981,,,,,精製,2,,
4982,,,,,プルトニウム,2,,
4983,,,,,藤田,2,,
4984,,,,,聴取,2,,
4985,,,,,着弾,2,,
4986,,,,,反撃,2,,
4987,,,,,環境保全,2,,
4988,,,,,伸び率,2,,
4989,,,,,顕著,2,,
4990,,,,,認知,2,,
4991,,,,,オレンジプラン,2,,
4992,,,,,介護離職,2,,
4993,,,,,定か,2,,
4994,,,,,三百,2,,
4995,,,,,四十万,2,,
4996,,,,,初頭,2,,
4997,,,,,介護福祉士,2,,
4998,,,,,同時,2,,
4999,,,,,軽度,2,,
5000,,,,,ラーニング,2,,
5001,,,,,暴力,2,,
5002,,,,,岸田文雄,2,,
5003,,,,,順序,2,,
5004,,,,,性犯罪,2,,
5005,,,,,逃亡,2,,
5006,,,,,動静,2,,
5007,,,,,松浪健太,2,,
5008,,,,,取り調べ,2,,
5009,,,,,裁判員制度,2,,
5010,,,,,堅牢,2,,
5011,,,,,地下施設,2,,
5012,,,,,国民保護,2,,
5013,,,,,都市部,2,,
5014,,,,,福岡市,2,,
5015,,,,,市長,2,,
5016,,,,,硫黄島,2,,
5017,,,,,暴挙,2,,
5018,,,,,厳重,2,,
5019,,,,,抗議,2,,
5020,,,,,文在寅,2,,
5021,,,,,訪中,2,,
5022,,,,,分母,2,,
5023,,,,,コーポレート・ガバナンス,2,,
5024,,,,,承継,2,,
5025,,,,,核軍縮,2,,
5026,,,,,同席,2,,
5027,,,,,参加者,2,,
5028,,,,,申し込み,2,,
5029,,,,,サービス提供,2,,
5030,,,,,余裕,2,,
5031,,,,,使い道,2,,
5032,,,,,矢継ぎ早,2,,
5033,,,,,応募,2,,
5034,,,,,質問主意書,2,,
5035,,,,,主意,2,,
5036,,,,,答弁書,2,,
5037,,,,,一部容認,2,,
5038,,,,,妨げ,2,,
5039,,,,,才能,2,,
5040,,,,,障害者差別解消法,2,,
5041,,,,,日本海,2,,
5042,,,,,飛翔,2,,
5043,,,,,キロ,2,,
5044,,,,,EEZ,2,,
5045,,,,,同時通訳,2,,
5046,,,,,逐語,2,,
5047,,,,,部長,2,,
5048,,,,,随意契約,2,,
5049,,,,,耳障り,2,,
5050,,,,,円満,2,,
5051,,,,,投票,2,,
5052,,,,,てこ,2,,
5053,,,,,濃縮,2,,
5054,,,,,借入,2,,
5055,,,,,債務,2,,
5056,,,,,貸し手,2,,
5057,,,,,DB,2,,
5058,,,,,アメリカ大統領,2,,
5059,,,,,大鵬,2,,
5060,,,,,ファン,2,,
5061,,,,,明武谷,2,,
5062,,,,,日本相撲協会,2,,
5063,,,,,再調査,2,,
5064,,,,,十倍,2,,
5065,,,,,威力,2,,
5066,,,,,核保有国,2,,
5067,,,,,武見,2,,
5068,,,,,再突入,2,,
5069,,,,,六者会合,2,,
5070,,,,,ダブル,2,,
5071,,,,,フリーズ,2,,
5072,,,,,合同演習,2,,
5073,,,,,前月比,2,,
5074,,,,,外貨,2,,
5075,,,,,石油製品,2,,
5076,,,,,非核,2,,
5077,,,,,谷内,2,,
5078,,,,,飛来,2,,
5079,,,,,Google Alerts,2,,
5080,,,,,海洋権益,2,,
5081,,,,,気さく,2,,
5082,,,,,トランプ・タワー,2,,
5083,,,,,長門,2,,
5084,,,,,理財局,2,,
5085,,,,,近畿,2,,
5086,,,,,財務局,2,,
5087,,,,,晩さん,2,,
5088,,,,,払い下げ,2,,
5089,,,,,パーセンテージ,2,,
5090,,,,,国賓,2,,
5091,,,,,規制改革推進会議,2,,
5092,,,,,容疑者,2,,
5093,,,,,柳瀬,2,,
5094,,,,,来客,2,,
5095,,,,,愛媛県,2,,
5096,,,,,当選者,1,,
5097,,,,,野田聖子,1,,
5098,,,,,田中真紀子,1,,
5099,,,,,マスト,1,,
5100,,,,,労働力率,1,,
5101,,,,,カーブ,1,,
5102,,,,,宝の山,1,,
5103,,,,,労働力人口,1,,
5104,,,,,小保方,1,,
5105,,,,,万能細胞,1,,
5106,,,,,ヒラリー・クリントン,1,,
5107,,,,,ローラ・タイソン,1,,
5108,,,,,ボード,1,,
5109,,,,,クオータ,1,,
5110,,,,,大学院,1,,
5111,,,,,大勝,1,,
5112,,,,,新体制,1,,
5113,,,,,クオータ制,1,,
5114,,,,,赤ちゃん,1,,
5115,,,,,やつ,1,,
5116,,,,,資生堂,1,,
5117,,,,,自由民主党総裁,1,,
5118,,,,,比例区,1,,
5119,,,,,三十五,1,,
5120,,,,,自我,1,,
5121,,,,,都知事選挙,1,,
5122,,,,,彼女たち,1,,
5123,,,,,競技施設,1,,
5124,,,,,ノンステップ,1,,
5125,,,,,賓客,1,,
5126,,,,,大洋州,1,,
5127,,,,,ポーランド,1,,
5128,,,,,無駄遣い,1,,
5129,,,,,二の矢,1,,
5130,,,,,竹中,1,,
5131,,,,,どよめき,1,,
5132,,,,,アカデミック,1,,
5133,,,,,レベニュー,1,,
5134,,,,,ニュートラル,1,,
5135,,,,,新藤,1,,
5136,,,,,リーディング,1,,
5137,,,,,指定基準,1,,
5138,,,,,全国的,1,,
5139,,,,,波及効果,1,,
5140,,,,,都市圏,1,,
5141,,,,,バーチャル,1,,
5142,,,,,危険度,1,,
5143,,,,,白地,1,,
5144,,,,,国家情報長官,1,,
5145,,,,,上院,1,,
5146,,,,,別表,1,,
5147,,,,,列挙,1,,
5148,,,,,保全監視委員会,1,,
5149,,,,,監察,1,,
5150,,,,,画像,1,,
5151,,,,,監視対象,1,,
5152,,,,,免責特権,1,,
5153,,,,,付言,1,,
5154,,,,,内部情報,1,,
5155,,,,,内閣情報調査室,1,,
5156,,,,,野古,1,,
5157,,,,,沖縄県内,1,,
5158,,,,,南西諸島,1,,
5159,,,,,中央,1,,
5160,,,,,即応,1,,
5161,,,,,米海兵隊,1,,
5162,,,,,地積,1,,
5163,,,,,生活環境,1,,
5164,,,,,代表質問,1,,
5165,,,,,防衛副大臣,1,,
5166,,,,,ヘッド,1,,
5167,,,,,沖縄基地,1,,
5168,,,,,安心感,1,,
5169,,,,,好調,1,,
5170,,,,,数年,1,,
5171,,,,,例年,1,,
5172,,,,,厚生省,1,,
5173,,,,,画境,1,,
5174,,,,,下請代金支払遅延等防止法,1,,
5175,,,,,自助,1,,
5176,,,,,バブル,1,,
5177,,,,,前半,1,,
5178,,,,,レッテル,1,,
5179,,,,,削除,1,,
5180,,,,,政策論争,1,,
5181,,,,,不毛,1,,
5182,,,,,無責任,1,,
5183,,,,,産油国,1,,
5184,,,,,補償,1,,
5185,,,,,格差是正,1,,
5186,,,,,職業的,1,,
5187,,,,,いつか,1,,
5188,,,,,不時着,1,,
5189,,,,,お父さん,1,,
5190,,,,,戦術核,1,,
5191,,,,,森政権,1,,
5192,,,,,教え,1,,
5193,,,,,報道の自由,1,,
5194,,,,,おまえ,1,,
5195,,,,,誰々,1,,
5196,,,,,買収,1,,
5197,,,,,脅迫,1,,
5198,,,,,ジャーナリスト,1,,
5199,,,,,後々,1,,
5200,,,,,スクリュー,1,,
5201,,,,,形状,1,,
5202,,,,,一件,1,,
5203,,,,,外野,1,,
5204,,,,,国土地理院,1,,
5205,,,,,歴史家,1,,
5206,,,,,菅内閣,1,,
5207,,,,,菅談話,1,,
5208,,,,,竹島,1,,
5209,,,,,遊就館,1,,
5210,,,,,戦場,1,,
5211,,,,,極東国際軍事裁判,1,,
5212,,,,,勧告権,1,,
5213,,,,,戦争犯罪,1,,
5214,,,,,釈放,1,,
5215,,,,,東京裁判,1,,
5216,,,,,無効,1,,
5217,,,,,A級戦犯,1,,
5218,,,,,処刑,1,,
5219,,,,,数千人,1,,
5220,,,,,人道に対する罪,1,,
5221,,,,,空前,1,,
5222,,,,,ベア,1,,
5223,,,,,山口銀行,1,,
5224,,,,,銀行,1,,
5225,,,,,新浪,1,,
5226,,,,,ローソン,1,,
5227,,,,,商工会議所,1,,
5228,,,,,類似点,1,,
5229,,,,,テレビ出演,1,,
5230,,,,,先導,1,,
5231,,,,,貿易圏,1,,
5232,,,,,優等生,1,,
5233,,,,,一位,1,,
5234,,,,,結び付き,1,,
5235,,,,,連日,1,,
5236,,,,,終戦,1,,
5237,,,,,篠原,1,,
5238,,,,,小泉さん,1,,
5239,,,,,中東地域,1,,
5240,,,,,にも,1,,
5241,,,,,確証,1,,
5242,,,,,自前,1,,
5243,,,,,山口那津男,1,,
5244,,,,,フォローアップ,1,,
5245,,,,,三次,1,,
5246,,,,,福島第一原子力発電所,1,,
5247,,,,,汚染水問題,1,,
5248,,,,,進捗管理,1,,
5249,,,,,放射性物質,1,,
5250,,,,,焦眉,1,,
5251,,,,,今夏,1,,
5252,,,,,道義的,1,,
5253,,,,,軍縮,1,,
5254,,,,,イニシアティブ,1,,
5255,,,,,国際貿易,1,,
5256,,,,,武器輸出,1,,
5257,,,,,地球,1,,
5258,,,,,技術革新,1,,
5259,,,,,地球温暖化,1,,
5260,,,,,外交戦略,1,,
5261,,,,,炭素,1,,
5262,,,,,温暖化,1,,
5263,,,,,出馬,1,,
5264,,,,,自虐,1,,
5265,,,,,卑下,1,,
5266,,,,,先決,1,,
5267,,,,,道州制基本法,1,,
5268,,,,,区割り,1,,
5269,,,,,一定の評価,1,,
5270,,,,,国家像,1,,
5271,,,,,道州,1,,
5272,,,,,基礎自治体,1,,
5273,,,,,意志,1,,
5274,,,,,好奇,1,,
5275,,,,,近現代史,1,,
5276,,,,,移管,1,,
5277,,,,,二名,1,,
5278,,,,,党三役,1,,
5279,,,,,新事業,1,,
5280,,,,,意識改革,1,,
5281,,,,,変革,1,,
5282,,,,,起業家,1,,
5283,,,,,産業競争力強化法,1,,
5284,,,,,価額,1,,
5285,,,,,損金,1,,
5286,,,,,算入,1,,
5287,,,,,繰り越し,1,,
5288,,,,,会計年度,1,,
5289,,,,,需要拡大,1,,
5290,,,,,番号,1,,
5291,,,,,国際司法裁判所,1,,
5292,,,,,単独提訴,1,,
5293,,,,,一朝一夕,1,,
5294,,,,,国際オリンピック委員会,1,,
5295,,,,,国際パラリンピック委員会,1,,
5296,,,,,会社更生法,1,,
5297,,,,,燃料調達,1,,
5298,,,,,実況,1,,
5299,,,,,山下芳生,1,,
5300,,,,,格差拡大,1,,
5301,,,,,無制限,1,,
5302,,,,,経営状態,1,,
5303,,,,,支援金,1,,
5304,,,,,グループ,1,,
5305,,,,,商店街,1,,
5306,,,,,貿易促進権限,1,,
5307,,,,,江崎孝,1,,
5308,,,,,両議院,1,,
5309,,,,,公共放送,1,,
5310,,,,,共通ルール,1,,
5311,,,,,外国政府,1,,
5312,,,,,増額,1,,
5313,,,,,事故後,1,,
5314,,,,,町内,1,,
5315,,,,,福島復興再生総局,1,,
5316,,,,,即断,1,,
5317,,,,,即決,1,,
5318,,,,,予算事業,1,,
5319,,,,,菅義偉,1,,
5320,,,,,吉田博美,1,,
5321,,,,,イデオロギー,1,,
5322,,,,,論争,1,,
5323,,,,,邁進する,1,,
5324,,,,,レッテル貼り,1,,
5325,,,,,世の常,1,,
5326,,,,,親交,1,,
5327,,,,,日印関係,1,,
5328,,,,,寿命,1,,
5329,,,,,スポーツ庁,1,,
5330,,,,,スポーツ界,1,,
5331,,,,,新国立競技場,1,,
5332,,,,,開会式,1,,
5333,,,,,国立競技場,1,,
5334,,,,,競技場,1,,
5335,,,,,観光振興,1,,
5336,,,,,アクション,1,,
5337,,,,,多彩,1,,
5338,,,,,発給,1,,
5339,,,,,徳永エリ,1,,
5340,,,,,東京電力福島原子力発電所事故調査委員会,1,,
5341,,,,,プロジェクトチーム,1,,
5342,,,,,報道陣,1,,
5343,,,,,技術的知見,1,,
5344,,,,,出生届,1,,
5345,,,,,価格破壊,1,,
5346,,,,,主宰,1,,
5347,,,,,片山虎之助,1,,
5348,,,,,年央,1,,
5349,,,,,裁量,1,,
5350,,,,,国民投票法,1,,
5351,,,,,広域連合,1,,
5352,,,,,供花,1,,
5353,,,,,政教分離原則,1,,
5354,,,,,社会権規約,1,,
5355,,,,,拷問,1,,
5356,,,,,現代,1,,
5357,,,,,新しい時代,1,,
5358,,,,,途上,1,,
5359,,,,,一様,1,,
5360,,,,,印象的,1,,
5361,,,,,市民社会,1,,
5362,,,,,独り善がり,1,,
5363,,,,,最良,1,,
5364,,,,,授業料減免,1,,
5365,,,,,編集,1,,
5366,,,,,国定教科書,1,,
5367,,,,,修身,1,,
5368,,,,,保護者,1,,
5369,,,,,教育水準,1,,
5370,,,,,健康障害,1,,
5371,,,,,溝手顕正,1,,
5372,,,,,休養,1,,
5373,,,,,心機一転,1,,
5374,,,,,生まれ,1,,
5375,,,,,年男,1,,
5376,,,,,駿馬,1,,
5377,,,,,政権運営,1,,
5378,,,,,マウンド,1,,
5379,,,,,いっぱい,1,,
5380,,,,,オープニング,1,,
5381,,,,,基調講演,1,,
5382,,,,,是々非々,1,,
5383,,,,,攻守,1,,
5384,,,,,民間予測,1,,
5385,,,,,名目成長率,1,,
5386,,,,,低め,1,,
5387,,,,,住民税,1,,
5388,,,,,個人住民税,1,,
5389,,,,,サービス業,1,,
5390,,,,,経常,1,,
5391,,,,,恒常,1,,
5392,,,,,外的,1,,
5393,,,,,中東情勢,1,,
5394,,,,,暴騰,1,,
5395,,,,,シェール革命,1,,
5396,,,,,福祉施設,1,,
5397,,,,,原資,1,,
5398,,,,,日本文化,1,,
5399,,,,,教育課程,1,,
5400,,,,,配付,1,,
5401,,,,,教材,1,,
5402,,,,,年中行事,1,,
5403,,,,,風習,1,,
5404,,,,,食文化,1,,
5405,,,,,首長,1,,
5406,,,,,挫折,1,,
5407,,,,,欧米列強,1,,
5408,,,,,焦燥感,1,,
5409,,,,,井上義久,1,,
5410,,,,,訪日外国人旅行,1,,
5411,,,,,急性,1,,
5412,,,,,医療従事者,1,,
5413,,,,,ライフワーク,1,,
5414,,,,,がん検診,1,,
5415,,,,,全国展開,1,,
5416,,,,,検診,1,,
5417,,,,,緩和ケア,1,,
5418,,,,,年金受給者,1,,
5419,,,,,赤羽,1,,
5420,,,,,産業都市,1,,
5421,,,,,浜通り,1,,
5422,,,,,仙台市,1,,
5423,,,,,幾多,1,,
5424,,,,,国際貢献,1,,
5425,,,,,後継,1,,
5426,,,,,ドア,1,,
5427,,,,,グアム,1,,
5428,,,,,鳥獣,1,,
5429,,,,,水産,1,,
5430,,,,,木材,1,,
5431,,,,,国産材,1,,
5432,,,,,公文書管理法,1,,
5433,,,,,友党,1,,
5434,,,,,渡辺喜美,1,,
5435,,,,,量的・質的金融緩和,1,,
5436,,,,,キャッシュ,1,,
5437,,,,,電子,1,,
5438,,,,,社会保障・税番号制度,1,,
5439,,,,,添付,1,,
5440,,,,,国家公務員制度改革基本法,1,,
5441,,,,,事業運営,1,,
5442,,,,,民間事業者,1,,
5443,,,,,江田憲司,1,,
5444,,,,,行財政改革,1,,
5445,,,,,議員定数の削減,1,,
5446,,,,,効率性,1,,
5447,,,,,政党政治,1,,
5448,,,,,おのおの,1,,
5449,,,,,本位,1,,
5450,,,,,基本政策,1,,
5451,,,,,抵抗,1,,
5452,,,,,結いの党,1,,
5453,,,,,心情倫理,1,,
5454,,,,,責任倫理,1,,
5455,,,,,両々,1,,
5456,,,,,天職,1,,
5457,,,,,職業としての政治,1,,
5458,,,,,判断力,1,,
5459,,,,,雇用保険,1,,
5460,,,,,公共職業訓練,1,,
5461,,,,,教育訓練給付,1,,
5462,,,,,雇用保険法,1,,
5463,,,,,農地法,1,,
5464,,,,,組み合わせ,1,,
5465,,,,,発送,1,,
5466,,,,,消費増税,1,,
5467,,,,,マイナー自衛権,1,,
5468,,,,,海面,1,,
5469,,,,,浮上,1,,
5470,,,,,国旗,1,,
5471,,,,,国領,1,,
5472,,,,,海内,1,,
5473,,,,,志位和夫,1,,
5474,,,,,販売価格,1,,
5475,,,,,日銀短観,1,,
5476,,,,,業況判断,1,,
5477,,,,,調査官,1,,
5478,,,,,応能,1,,
5479,,,,,税制改革,1,,
5480,,,,,賃金水準,1,,
5481,,,,,政府主導,1,,
5482,,,,,賃下げ,1,,
5483,,,,,首長選挙,1,,
5484,,,,,鈴木克昌,1,,
5485,,,,,国連軍,1,,
5486,,,,,世界平和,1,,
5487,,,,,との,1,,
5488,,,,,生活の党,1,,
5489,,,,,終止,1,,
5490,,,,,内需拡大,1,,
5491,,,,,業況,1,,
5492,,,,,閉塞,1,,
5493,,,,,国分,1,,
5494,,,,,使途,1,,
5495,,,,,海江田万里,1,,
5496,,,,,願望,1,,
5497,,,,,一時しのぎ,1,,
5498,,,,,現金,1,,
5499,,,,,分り,1,,
5500,,,,,会見,1,,
5501,,,,,提起,1,,
