,adj_cnt,adj_word,verb_cnt,verb_word,noun_cnt,noun_word,conjuction_cnt,conjuction_word
753,,,,,4,サンフランシスコ平和条約,,
754,,,,,4,集中,,
755,,,,,4,情報提供,,
756,,,,,4,事項,,
757,,,,,4,ジェトロ,,
758,,,,,4,国会審議,,
759,,,,,4,被用者,,
760,,,,,4,不断,,
761,,,,,4,若い世代,,
762,,,,,4,デフレ,,
763,,,,,4,世論調査,,
764,,,,,4,情報,,
765,,,,,4,横ばい,,
766,,,,,4,常識,,
767,,,,,4,資産,,
768,,,,,4,税金,,
769,,,,,4,副長官,,
770,,,,,4,せい,,
771,,,,,4,明らか,,
772,,,,,4,医療保険,,
773,,,,,4,試算,,
774,,,,,4,一言,,
775,,,,,4,自民党,,
776,,,,,4,最後,,
777,,,,,4,基礎的,,
778,,,,,4,厚生年金,,
779,,,,,4,創設,,
780,,,,,4,方式,,
781,,,,,4,保有,,
782,,,,,4,与党,,
783,,,,,4,現行,,
784,,,,,4,共同,,
785,,,,,4,基地,,
786,,,,,4,共通,,
787,,,,,4,形式,,
788,,,,,4,脱退,,
789,,,,,4,藤末,,
790,,,,,4,韓国,,
791,,,,,4,歴史,,
792,,,,,4,演説,,
793,,,,,4,方向,,
794,,,,,4,移転,,
795,,,,,4,要求,,
796,,,,,4,途中,,
797,,,,,4,メーカー,,
798,,,,,4,食品表示,,
799,,,,,4,コンソーシアム,,
800,,,,,4,農産品,,
801,,,,,4,源泉,,
802,,,,,4,報道,,
803,,,,,4,遠目,,
804,,,,,4,大国,,
805,,,,,4,生産性,,
806,,,,,4,経済面,,
807,,,,,4,成功,,
808,,,,,4,圏内,,
809,,,,,4,需要,,
810,,,,,4,被災,,
811,,,,,4,復興,,
812,,,,,4,アフリカ,,
813,,,,,4,大丈夫,,
814,,,,,4,応援,,
815,,,,,4,年齢,,
816,,,,,4,農政,,
817,,,,,4,受入れ,,
818,,,,,4,域内,,
819,,,,,4,付加価値,,
820,,,,,4,新規,,
821,,,,,4,農林,,
822,,,,,4,経営,,
823,,,,,4,自動車,,
824,,,,,4,フィリピン,,
825,,,,,4,PA,,
826,,,,,4,戦前,,
827,,,,,4,契機,,
828,,,,,4,求心力,,
829,,,,,4,特徴,,
830,,,,,4,受け身,,
831,,,,,4,一部の人,,
832,,,,,4,流通,,
833,,,,,4,マルキン,,
834,,,,,4,団体,,
835,,,,,3,参議院,,
836,,,,,3,岐路,,
837,,,,,3,後退,,
838,,,,,3,民進党,,
839,,,,,3,気候変動,,
840,,,,,3,積極的,,
841,,,,,3,好転,,
842,,,,,3,未来へ,,
843,,,,,3,不退転,,
844,,,,,3,断行,,
845,,,,,3,大幅,,
846,,,,,3,預金保険,,
847,,,,,3,機構,,
848,,,,,3,金融,,
849,,,,,3,健全,,
850,,,,,3,所管,,
851,,,,,3,一般会計,,
852,,,,,3,依存,,
853,,,,,3,検査,,
854,,,,,3,両立,,
855,,,,,3,科学技術,,
856,,,,,3,教育費,,
857,,,,,3,克服,,
858,,,,,3,国際競争,,
859,,,,,3,事情,,
860,,,,,3,結論,,
861,,,,,3,在り方,,
862,,,,,3,低減,,
863,,,,,3,七月,,
864,,,,,3,供給,,
865,,,,,3,コスト,,
866,,,,,3,抑制,,
867,,,,,3,経済政策,,
868,,,,,3,次世代,,
869,,,,,3,税制,,
870,,,,,3,連続,,
871,,,,,3,プラス,,
872,,,,,3,多様,,
873,,,,,3,健康,,
874,,,,,3,配置,,
875,,,,,3,提供,,
876,,,,,3,主流派,,
877,,,,,3,事務総長,,
878,,,,,3,照会,,
879,,,,,3,安保理,,
880,,,,,3,回答,,
881,,,,,3,過去,,
882,,,,,3,記述,,
883,,,,,3,不測,,
884,,,,,3,任務,,
885,,,,,3,権限,,
886,,,,,3,疎通,,
887,,,,,3,副大統領,,
888,,,,,3,言葉,,
889,,,,,3,撤収,,
890,,,,,3,憲法,,
891,,,,,3,離脱,,
892,,,,,3,軍事,,
893,,,,,3,適正,,
894,,,,,3,不可欠,,
895,,,,,3,最優先,,
896,,,,,3,諸国,,
897,,,,,3,挑戦,,
898,,,,,3,国家主席,,
899,,,,,3,山口,,
900,,,,,3,項目,,
901,,,,,3,未解決,,
902,,,,,3,短時間,,
903,,,,,3,来年,,
904,,,,,3,日中国交正常化,,
905,,,,,3,再来年,,
906,,,,,3,日中平和友好条約,,
907,,,,,3,唯一,,
908,,,,,3,パートナー,,
909,,,,,3,パートナーシップ,,
910,,,,,3,交流,,
911,,,,,3,地球儀,,
912,,,,,3,包摂,,
913,,,,,3,一方的,,
914,,,,,3,試み,,
915,,,,,3,いるか,,
916,,,,,3,日本政府,,
917,,,,,3,翌日,,
918,,,,,3,お土産,,
919,,,,,3,物品,,
920,,,,,3,権益,,
921,,,,,3,北方領土問題,,
922,,,,,3,領土,,
923,,,,,3,ロシア,,
924,,,,,3,島民,,
925,,,,,3,お気持ち,,
926,,,,,3,インド,,
927,,,,,3,核廃絶,,
928,,,,,3,女性,,
929,,,,,3,宣言,,
930,,,,,3,カナダ,,
931,,,,,3,条約,,
932,,,,,3,条項,,
933,,,,,3,グローバル化,,
934,,,,,3,整理,,
935,,,,,3,設置,,
936,,,,,3,説明会,,
937,,,,,3,農産物,,
938,,,,,3,割当て,,
939,,,,,3,高度,,
940,,,,,3,管理,,
941,,,,,3,閣議決定,,
942,,,,,3,指標,,
943,,,,,3,意図,,
944,,,,,3,民主党政権,,
945,,,,,3,お願い,,
946,,,,,3,保障,,
947,,,,,3,アップ,,
948,,,,,3,萩生田,,
949,,,,,3,謝罪,,
950,,,,,3,時代,,
951,,,,,3,万人,,
952,,,,,3,統計,,
953,,,,,3,実態,,
954,,,,,3,総理,,
955,,,,,3,等々,,
956,,,,,3,ないじゃないですか,,
957,,,,,3,根拠,,
958,,,,,3,経過,,
959,,,,,3,消費支出,,
960,,,,,3,収入,,
961,,,,,3,代替,,
962,,,,,3,厚生労働省,,
963,,,,,3,推計,,
964,,,,,3,専門,,
965,,,,,3,プログラム,,
966,,,,,3,積み立て,,
967,,,,,3,合計,,
968,,,,,3,緩和,,
969,,,,,3,米軍,,
970,,,,,3,胸襟,,
971,,,,,3,アジア,,
972,,,,,3,態度,,
973,,,,,3,テレビ,,
974,,,,,3,前任,,
975,,,,,3,選挙戦,,
976,,,,,3,約束,,
977,,,,,3,人物,,
978,,,,,3,抜き,,
979,,,,,3,同意,,
980,,,,,3,バイ,,
981,,,,,3,指導者,,
982,,,,,3,電話,,
983,,,,,3,経済力,,
984,,,,,3,出し手,,
985,,,,,3,海賊版,,
986,,,,,3,小規模,,
987,,,,,3,選択肢,,
988,,,,,3,利点,,
989,,,,,3,外国企業,,
990,,,,,3,介入,,
991,,,,,3,患者,,
992,,,,,3,インセンティブ,,
993,,,,,3,お伝え,,
994,,,,,3,彼ら,,
995,,,,,3,ロス,,
996,,,,,3,長官,,
997,,,,,3,創出,,
998,,,,,3,間違い,,
999,,,,,3,共和党,,
1000,,,,,3,大切さ,,
1001,,,,,3,個々,,
1002,,,,,3,出展,,
1003,,,,,3,施設,,
1004,,,,,3,産地,,
1005,,,,,3,戸別訪問,,
1006,,,,,3,多数,,
1007,,,,,3,自衛隊派遣,,
1008,,,,,3,担保,,
1009,,,,,3,本日,,
1010,,,,,3,カオス,,
1011,,,,,3,強行採決,,
1012,,,,,3,海外進出,,
1013,,,,,3,外国,,
1014,,,,,3,慎重,,
1015,,,,,3,内外,,
1016,,,,,3,不透明,,
1017,,,,,3,鳥取県,,
1018,,,,,3,魅力,,
1019,,,,,3,多国籍,,
1020,,,,,3,今度,,
1021,,,,,3,変動,,
1022,,,,,3,相対的貧困,,
1023,,,,,3,ごつごつ,,
1024,,,,,3,文化,,
1025,,,,,3,国柄,,
1026,,,,,3,成長産業,,
1027,,,,,3,就農,,
1028,,,,,3,水産物,,
1029,,,,,3,業界,,
1030,,,,,3,法律,,
1031,,,,,3,政令,,
1032,,,,,3,英国,,
1033,,,,,3,初期,,
1034,,,,,3,評論,,
1035,,,,,3,台湾,,
1036,,,,,3,インドネシア,,
1037,,,,,3,対等,,
1038,,,,,3,大会,,
1039,,,,,3,心配,,
1040,,,,,3,必要性,,
1041,,,,,3,水かき,,
1042,,,,,3,平和安全法制,,
1043,,,,,3,保守党,,
1044,,,,,3,核兵器,,
1045,,,,,3,グローバルな,,
1046,,,,,3,招待,,
1047,,,,,3,国産品,,
1048,,,,,3,遺伝子組換え,,
1049,,,,,3,使命,,
1050,,,,,3,急増,,
1051,,,,,2,的確,,
1052,,,,,2,並み,,
1053,,,,,2,右顧左眄,,
1054,,,,,2,信念,,
1055,,,,,2,11月8日,,
1056,,,,,2,締約国,,
1057,,,,,2,オブザーバー,,
1058,,,,,2,合意形成,,
1059,,,,,2,歳出削減,,
1060,,,,,2,進捗状況,,
1061,,,,,2,一時,,
1062,,,,,2,債務残高,,
1063,,,,,2,巨額,,
1064,,,,,2,公債,,
1065,,,,,2,信認,,
1066,,,,,2,一般,,
1067,,,,,2,預金保険機構,,
1068,,,,,2,欠損,,
1069,,,,,2,全額,,
1070,,,,,2,経緯,,
1071,,,,,2,麻生,,
1072,,,,,2,公的,,
1073,,,,,2,激化,,
1074,,,,,2,研究開発,,
1075,,,,,2,高等教育,,
1076,,,,,2,貧困,,
1077,,,,,2,無利子,,
1078,,,,,2,奨学金,,
1079,,,,,2,来年度,,
1080,,,,,2,生徒,,
1081,,,,,2,開始,,
1082,,,,,2,得手,,
1083,,,,,2,大学,,
1084,,,,,2,中長期,,
1085,,,,,2,電源,,
1086,,,,,2,化石燃料,,
1087,,,,,2,再生可能エネルギー,,
1088,,,,,2,長期,,
1089,,,,,2,エネルギー,,
1090,,,,,2,比率,,
1091,,,,,2,減税,,
1092,,,,,2,法人,,
1093,,,,,2,ベース,,
1094,,,,,2,チャレンジ,,
1095,,,,,2,同一労働同一賃金,,
1096,,,,,2,正規,,
1097,,,,,2,非正規,,
1098,,,,,2,位置,,
1099,,,,,2,実行,,
1100,,,,,2,児童,,
1101,,,,,2,職員,,
1102,,,,,2,工程表,,
1103,,,,,2,提案,,
1104,,,,,2,撤退,,
1105,,,,,2,当事者,,
1106,,,,,2,首都,,
1107,,,,,2,楽観,,
1108,,,,,2,危険,,
1109,,,,,2,責務,,
1110,,,,,2,末尾,,
1111,,,,,2,潘基文,,
1112,,,,,2,真意,,
1113,,,,,2,駆け付け警護,,
1114,,,,,2,滞在,,
1115,,,,,2,限定,,
1116,,,,,2,現場,,
1117,,,,,2,政治家,,
1118,,,,,2,本来,,
1119,,,,,2,万が一,,
1120,,,,,2,付与,,
1121,,,,,2,事前,,
1122,,,,,2,宿営,,
1123,,,,,2,緊急,,
1124,,,,,2,円滑,,
1125,,,,,2,キール大統領,,
1126,,,,,2,とく,,
1127,,,,,2,現地,,
1128,,,,,2,現行憲法,,
1129,,,,,2,理想,,
1130,,,,,2,自身,,
1131,,,,,2,精神,,
1132,,,,,2,原理,,
1133,,,,,2,決議,,
1134,,,,,2,金額,,
1135,,,,,2,適当,,
1136,,,,,2,性質,,
1137,,,,,2,援助,,
1138,,,,,2,軍事的,,
1139,,,,,2,国際紛争,,
1140,,,,,2,助長,,
1141,,,,,2,開放,,
1142,,,,,2,海上保安庁,,
1143,,,,,2,更新,,
1144,,,,,2,経費,,
1145,,,,,2,もんじゅ,,
1146,,,,,2,高レベル放射性廃棄物,,
1147,,,,,2,最終処分場,,
1148,,,,,2,選定,,
1149,,,,,2,提示,,
1150,,,,,2,資源,,
1151,,,,,2,尊重,,
1152,,,,,2,公式,,
1153,,,,,2,来月,,
1154,,,,,2,李克強,,
1155,,,,,2,日中,,
1156,,,,,2,二国間関係,,
1157,,,,,2,実り,,
1158,,,,,2,日系人,,
1159,,,,,2,国際協調主義,,
1160,,,,,2,積極的平和主義,,
1161,,,,,2,活発,,
1162,,,,,2,今週,,
1163,,,,,2,飛躍,,
1164,,,,,2,一人一人,,
1165,,,,,2,実感,,
1166,,,,,2,航行,,
1167,,,,,2,国際法,,
1168,,,,,2,紛争,,
1169,,,,,2,平和的,,
1170,,,,,2,現状変更,,
1171,,,,,2,詳細,,
1172,,,,,2,概要,,
1173,,,,,2,ナイト,,
1174,,,,,2,予想,,
1175,,,,,2,選挙結果,,
1176,,,,,2,尽力,,
1177,,,,,2,ジャパン・ソサエティー,,
1178,,,,,2,日本外交,,
1179,,,,,2,私費,,
1180,,,,,2,立ち話,,
1181,,,,,2,経済ルール,,
1182,,,,,2,プレゼンス,,
1183,,,,,2,勘案,,
1184,,,,,2,スタンス,,
1185,,,,,2,期限,,
1186,,,,,2,原発輸出,,
1187,,,,,2,日印,,
1188,,,,,2,原子力協定,,
1189,,,,,2,国際協力,,
1190,,,,,2,安全神話,,
1191,,,,,2,教訓,,
1192,,,,,2,建設計画,,
1193,,,,,2,中止,,
1194,,,,,2,広範,,
1195,,,,,2,NPT,,
1196,,,,,2,重視,,
1197,,,,,2,G7,,
1198,,,,,2,伊勢志摩サミット,,
1199,,,,,2,現状,,
1200,,,,,2,山口県,,
1201,,,,,2,国境,,
1202,,,,,2,賠償,,
1203,,,,,2,戦後処理,,
1204,,,,,2,千島列島,,
1205,,,,,2,放棄,,
1206,,,,,2,反応,,
1207,,,,,2,ホームページ,,
1208,,,,,2,質疑,,
1209,,,,,2,求め,,
1210,,,,,2,貿易交渉,,
1211,,,,,2,後ろ盾,,
1212,,,,,2,自由化,,
1213,,,,,2,精力,,
1214,,,,,2,包括的,,
1215,,,,,2,時間労働,,
1216,,,,,2,産前,,
1217,,,,,2,産後,,
1218,,,,,2,保険料免除,,
1219,,,,,2,支給,,
1220,,,,,2,構造,,
1221,,,,,2,長期化,,
1222,,,,,2,好況,,
1223,,,,,2,機動,,
1224,,,,,2,外部,,
1225,,,,,2,有識者,,
1226,,,,,2,監督,,
1227,,,,,2,業務,,
1228,,,,,2,脱却,,
1229,,,,,2,レッテル張り,,
1230,,,,,2,Abenomics,,
1231,,,,,2,規模,,
1232,,,,,2,拡充,,
1233,,,,,2,最近,,
1234,,,,,2,iroha,,
1235,,,,,2,リード,,
1236,,,,,2,混同,,
1237,,,,,2,検証結果,,
1238,,,,,2,解消,,
1239,,,,,2,担当大臣,,
1240,,,,,2,その他,,
1241,,,,,2,貯蓄,,
1242,,,,,2,野郎,,
1243,,,,,2,確定拠出年金,,
1244,,,,,2,官房,,
1245,,,,,2,支障,,
1246,,,,,2,生活保護,,
1247,,,,,2,把握,,
1248,,,,,2,年金カット法案,,
1249,,,,,2,根幹,,
1250,,,,,2,医療,,
1251,,,,,2,介護,,
1252,,,,,2,いない,,
1253,,,,,2,誠実,,
1254,,,,,2,非難,,
1255,,,,,2,信用,,
1256,,,,,2,ドン,,
1257,,,,,2,反論,,
1258,,,,,2,減額,,
1259,,,,,2,支出,,
1260,,,,,2,老後,,
1261,,,,,2,年金生活,,
1262,,,,,2,低所得者,,
1263,,,,,2,企画,,
1264,,,,,2,立案,,
1265,,,,,2,データ,,
1266,,,,,2,機関,,
1267,,,,,2,客観,,
1268,,,,,2,取り組み,,
1269,,,,,2,検証,,
1270,,,,,2,お話し,,
1271,,,,,2,二重,,
1272,,,,,2,賦課,,
1273,,,,,2,ども,,
1274,,,,,2,安全保障政策,,
1275,,,,,2,侵略,,
1276,,,,,2,給油,,
1277,,,,,2,正式,,
1278,,,,,2,思い,,
1279,,,,,2,歯止め,,
1280,,,,,2,自由貿易協定,,
1281,,,,,2,祝意,,
1282,,,,,2,選挙中,,
1283,,,,,2,やじ,,
1284,,,,,2,安倍さん,,
1285,,,,,2,騒然,,
1286,,,,,2,簡潔,,
1287,,,,,2,チーム,,
1288,,,,,2,若干,,
1289,,,,,2,自由主義,,
1290,,,,,2,NAFTA,,
1291,,,,,2,決断,,
1292,,,,,2,下地,,
1293,,,,,2,値段,,
1294,,,,,2,公職,,
1295,,,,,2,支払,,
1296,,,,,2,コロンビア,,
1297,,,,,2,メガ,,
1298,,,,,2,国語,,
1299,,,,,2,アイデア,,
1300,,,,,2,了解,,
1301,,,,,2,安全基準,,
1302,,,,,2,検疫,,
1303,,,,,2,視野,,
1304,,,,,2,認め,,
1305,,,,,2,保険制度,,
1306,,,,,2,お金,,
1307,,,,,2,opdivo,,
1308,,,,,2,メラノーマ,,
1309,,,,,2,オーファンドラッグ,,
1310,,,,,2,主義,,
1311,,,,,2,外交政策,,
1312,,,,,2,近頃,,
1313,,,,,2,行使,,
1314,,,,,2,十一月,,
1315,,,,,2,地方創生,,
1316,,,,,2,払拭,,
1317,,,,,2,待った,,
1318,,,,,2,各種,,
1319,,,,,2,競争力,,
1320,,,,,2,意向,,
1321,,,,,2,安倍晋三,,
1322,,,,,2,事実上,,
1323,,,,,2,つもり,,
1324,,,,,2,連邦議会,,
1325,,,,,2,諮問,,
1326,,,,,2,年次,,
1327,,,,,2,分析,,
1328,,,,,2,豹変,,
1329,,,,,2,制限,,
1330,,,,,2,気持ち,,
1331,,,,,2,昨日,,
1332,,,,,2,サーバー,,
1333,,,,,2,自分たち,,
1334,,,,,2,二月,,
1335,,,,,2,設立,,
1336,,,,,2,五月,,
1337,,,,,2,掘り起こし,,
1338,,,,,2,プロモーション,,
1339,,,,,2,販路開拓,,
1340,,,,,2,商談,,
1341,,,,,2,物流,,
1342,,,,,2,加盟国,,
1343,,,,,2,科学的根拠,,
1344,,,,,2,福島県,,
1345,,,,,2,八社,,
1346,,,,,2,水産加工,,
1347,,,,,2,販路,,
1348,,,,,2,中小,,
1349,,,,,2,一社,,
1350,,,,,2,ニーズ,,
1351,,,,,2,対立,,
1352,,,,,2,武力衝突,,
1353,,,,,2,殺傷,,
1354,,,,,2,行為,,
1355,,,,,2,所見,,
1356,,,,,2,要員,,
1357,,,,,2,武力,,
1358,,,,,2,争い,,
1359,,,,,2,向け,,
1360,,,,,2,党内,,
1361,,,,,2,農村,,
1362,,,,,2,中山間地域,,
1363,,,,,2,真剣,,
1364,,,,,2,ちょ,,
1365,,,,,2,絶対,,
1366,,,,,2,ガット,,
1367,,,,,2,ミニマムアクセス,,
1368,,,,,2,同僚,,
1369,,,,,2,公共の福祉,,
1370,,,,,2,不当,,
1371,,,,,2,抑止,,
1372,,,,,2,弁護士事務所,,
1373,,,,,2,表向き,,
1374,,,,,2,公共,,
1375,,,,,2,無差別,,
1376,,,,,2,体裁,,
1377,,,,,2,差別,,
1378,,,,,2,立証,,
1379,,,,,2,提訴,,
1380,,,,,2,薬剤,,
1381,,,,,2,算出,,
1382,,,,,2,地震,,
1383,,,,,2,鳥取,,
1384,,,,,2,勝利,,
1385,,,,,2,第一歩,,
1386,,,,,2,一環,,
1387,,,,,2,為替,,
1388,,,,,2,多面,,
1389,,,,,2,担い手,,
1390,,,,,2,コスト削減,,
1391,,,,,2,六次産業,,
1392,,,,,2,強力,,
1393,,,,,2,営農,,
1394,,,,,2,夢や,,
1395,,,,,2,情熱,,
1396,,,,,2,GAP,,
1397,,,,,2,認証,,
1398,,,,,2,補助機関,,
1399,,,,,2,最終的,,
1400,,,,,2,厚労省,,
1401,,,,,2,勝手,,
1402,,,,,2,バス,,
1403,,,,,2,運転,,
1404,,,,,2,石井,,
1405,,,,,2,関連法案,,
1406,,,,,2,認可,,
1407,,,,,2,タイミング,,
1408,,,,,2,有力,,
1409,,,,,2,有益,,
1410,,,,,2,大枠,,
1411,,,,,2,年代,,
1412,,,,,2,シェア,,
1413,,,,,2,強固,,
1414,,,,,2,猪木,,
1415,,,,,2,議席,,
1416,,,,,2,見事,,
1417,,,,,2,誕生,,
1418,,,,,2,メンバー,,
1419,,,,,2,歓迎,,
1420,,,,,2,苦労,,
1421,,,,,2,投資家,,
1422,,,,,2,既存,,
1423,,,,,2,Wall Street,,
1424,,,,,2,ふるさと,,
1425,,,,,2,途上国,,
1426,,,,,2,契約,,
1427,,,,,2,敗戦,,
1428,,,,,2,ブロック経済,,
1429,,,,,2,交渉参加,,
1430,,,,,2,即時撤廃,,
1431,,,,,2,二つ割り,,
1432,,,,,2,大平,,
1433,,,,,2,元総理,,
1434,,,,,2,構想,,
1435,,,,,2,システム,,
1436,,,,,2,ソースコード,,
1437,,,,,2,開示,,
1438,,,,,2,弱肉強食,,
1439,,,,,2,所得再分配,,
1440,,,,,2,小川,,
1441,,,,,2,会派,,
1442,,,,,2,場外,,
1443,,,,,2,江崎,,
1444,,,,,2,反感,,
1445,,,,,2,関わり,,
1446,,,,,2,イギリス,,
1447,,,,,2,急激,,
1448,,,,,2,事務局,,
1449,,,,,2,守るべきもの,,
1450,,,,,2,なんだろう,,
1451,,,,,2,輸出産業,,
1452,,,,,2,駐留,,
1453,,,,,2,海兵隊,,
1454,,,,,2,取得,,
1455,,,,,2,輸入品,,
1456,,,,,2,行政上,,
1457,,,,,2,自主的,,
1458,,,,,2,検出,,
1459,,,,,2,しょうゆ,,
1460,,,,,2,複雑,,
1461,,,,,2,省庁,,
1462,,,,,2,被爆,,
1463,,,,,2,広島,,
1464,,,,,2,再配分,,
1465,,,,,2,大門,,
1466,,,,,2,グローバル企業,,
1467,,,,,2,現地生産,,
1468,,,,,2,日本国内,,
1469,,,,,2,合意内容,,
1470,,,,,2,ページ,,
1471,,,,,2,書簡,,
1472,,,,,2,打開,,
1473,,,,,2,サンフランシスコ条約,,
1474,,,,,2,ビジネス,,
1475,,,,,2,コンテンツ,,
1476,,,,,2,著作権,,
1477,,,,,2,SBS,,
1478,,,,,2,削減,,
1479,,,,,2,青年,,
1480,,,,,1,松下新平,,
1481,,,,,1,所期,,
1482,,,,,1,下等,,
1483,,,,,1,議決,,
1484,,,,,1,石上俊雄,,
1485,,,,,1,一つ一つ,,
1486,,,,,1,事象,,
1487,,,,,1,荒波,,
1488,,,,,1,かじ取り,,
1489,,,,,1,追従,,
1490,,,,,1,縮減,,
1491,,,,,1,残高,,
1492,,,,,1,累積,,
1493,,,,,1,均衡,,
1494,,,,,1,欧州,,
1495,,,,,1,財政赤字,,
1496,,,,,1,基礎的財政収支,,
1497,,,,,1,目安,,
1498,,,,,1,聖域,,
1499,,,,,1,徹底,,
1500,,,,,1,金融資本,,
1501,,,,,1,含み損,,
1502,,,,,1,預金,,
1503,,,,,1,総合的,,
1504,,,,,1,本件,,
1505,,,,,1,金融担当大臣,,
1506,,,,,1,国庫,,
1507,,,,,1,財務大臣,,
1508,,,,,1,河野義博,,
1509,,,,,1,五十六,,
1510,,,,,1,両面,,
1511,,,,,1,会計検査院,,
1512,,,,,1,教育再生,,
1513,,,,,1,内閣,,
1514,,,,,1,イノベーション,,
1515,,,,,1,絶え間,,
1516,,,,,1,基礎研究,,
1517,,,,,1,基本計画,,
1518,,,,,1,整合性,,
1519,,,,,1,負担軽減,,
1520,,,,,1,子供達,,
1521,,,,,1,家庭,,
1522,,,,,1,左右,,
1523,,,,,1,成績,,
1524,,,,,1,実質的,,
1525,,,,,1,募集,,
1526,,,,,1,給付型奨学金,,
1527,,,,,1,授業料免除,,
1528,,,,,1,進学,,
1529,,,,,1,東日本大震災,,
1530,,,,,1,貿易収支,,
1531,,,,,1,需給,,
1532,,,,,1,大前提,,
1533,,,,,1,電力,,
1534,,,,,1,引下げ,,
1535,,,,,1,二酸化炭素,,
1536,,,,,1,排出,,
1537,,,,,1,三つ,,
1538,,,,,1,吉良,,
1539,,,,,1,よし子,,
1540,,,,,1,消費税率,,
1541,,,,,1,引上げ,,
1542,,,,,1,増収,,
1543,,,,,1,安定化,,
1544,,,,,1,法人税,,
1545,,,,,1,実効,,
1546,,,,,1,税率,,
1547,,,,,1,繰越,,
1548,,,,,1,控除,,
1549,,,,,1,課税,,
1550,,,,,1,件数,,
1551,,,,,1,個人消費,,
1552,,,,,1,過去最高,,
1553,,,,,1,四半期,,
1554,,,,,1,前期比,,
1555,,,,,1,中間層,,
1556,,,,,1,厚み,,
1557,,,,,1,総動員,,
1558,,,,,1,存分,,
1559,,,,,1,受皿,,
1560,,,,,1,離職,,
1561,,,,,1,再就職,,
1562,,,,,1,ライフスタイル,,
1563,,,,,1,持続的,,
1564,,,,,1,電通,,
1565,,,,,1,社員,,
1566,,,,,1,労働基準,,
1567,,,,,1,法改正案,,
1568,,,,,1,残業代ゼロ法案,,
1569,,,,,1,労働者派遣法,,
1570,,,,,1,正社員,,
1571,,,,,1,待遇改善,,
1572,,,,,1,施行,,
1573,,,,,1,働き方改革実現会議,,
1574,,,,,1,時間外労働,,
1575,,,,,1,上限,,
1576,,,,,1,労働基準法,,
1577,,,,,1,年度内,,
1578,,,,,1,身体,,
1579,,,,,1,精神的,,
1580,,,,,1,発達,,
1581,,,,,1,最低,,
1582,,,,,1,三歳,,
1583,,,,,1,保育園,,
1584,,,,,1,人件費,,
1585,,,,,1,消費税,,
1586,,,,,1,補助,,
1587,,,,,1,直後,,
1588,,,,,1,技能,,
1589,,,,,1,工程,,
1590,,,,,1,昨年末,,
1591,,,,,1,痛み,,
1592,,,,,1,支配,,
1593,,,,,1,領域,,
1594,,,,,1,国連報告,,
1595,,,,,1,隊員,,
1596,,,,,1,家族,,
1597,,,,,1,防衛省,,
1598,,,,,1,訂正,,
1599,,,,,1,市内,,
1600,,,,,1,少数,,
1601,,,,,1,皆無,,
1602,,,,,1,東ティモール,,
1603,,,,,1,ザイール,,
1604,,,,,1,直視,,
1605,,,,,1,しわ寄せ,,
1606,,,,,1,自衛隊員,,
1607,,,,,1,態勢,,
1608,,,,,1,複数,,
1609,,,,,1,活動拠点,,
1610,,,,,1,宿営地の共同防護,,
1611,,,,,1,平素,,
1612,,,,,1,不適切,,
1613,,,,,1,憲法改正,,
1614,,,,,1,国民主権,,
1615,,,,,1,基本的人権の尊重,,
1616,,,,,1,平和主義,,
1617,,,,,1,収れん,,
1618,,,,,1,清水貴之,,
1619,,,,,1,決算書,,
1620,,,,,1,方策,,
1621,,,,,1,補正,,
1622,,,,,1,予算額,,
1623,,,,,1,会計,,
1624,,,,,1,資金,,
1625,,,,,1,融通,,
1626,,,,,1,大宗,,
1627,,,,,1,年金保険,,
1628,,,,,1,備え,,
1629,,,,,1,総額,,
1630,,,,,1,有効活用,,
1631,,,,,1,効率的,,
1632,,,,,1,又市征治,,
1633,,,,,1,翻意,,
1634,,,,,1,人間の安全保障,,
1635,,,,,1,草の根,,
1636,,,,,1,無償,,
1637,,,,,1,供与,,
1638,,,,,1,用途,,
1639,,,,,1,しない,,
1640,,,,,1,開発協力大綱,,
1641,,,,,1,バングラデシュ,,
1642,,,,,1,国防省,,
1643,,,,,1,傘下,,
1644,,,,,1,気象,,
1645,,,,,1,気象レーダー,,
1646,,,,,1,気象観測,,
1647,,,,,1,妥当,,
1648,,,,,1,文書,,
1649,,,,,1,事後,,
1650,,,,,1,モニタリング,,
1651,,,,,1,平和国家,,
1652,,,,,1,防衛,,
1653,,,,,1,緊要,,
1654,,,,,1,頻発,,
1655,,,,,1,自然災害,,
1656,,,,,1,回数,,
1657,,,,,1,装備,,
1658,,,,,1,修理,,
1659,,,,,1,財政法,,
1660,,,,,1,違反,,
1661,,,,,1,処分,,
1662,,,,,1,廃炉,,
1663,,,,,1,取扱い,,
1664,,,,,1,政府方針,,
1665,,,,,1,閣僚会議,,
1666,,,,,1,やり方,,
1667,,,,,1,特性,,
1668,,,,,1,前面,,
1669,,,,,1,安定性,,
1670,,,,,1,原子力規制委員会,,
1671,,,,,1,技術的,,
1672,,,,,1,適合,,
